label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
OK,0.607787,0.736625,0.0,0.542141,0.677818,-0.023193,0.494737,0.563111,-0.033688,0.456136,0.473463,-0.045963,0.419553,0.42147,-0.054185,0.559042,0.479532,0.0044,0.553716,0.41455,-0.042047,0.559006,0.480816,-0.078256,0.566624,0.547898,-0.094481,0.608563,0.464594,-0.002759,0.613222,0.353667,-0.026319,0.612162,0.276806,-0.047829,0.611711,0.197633,-0.063223,0.657191,0.480994,-0.019669,0.674509,0.368386,-0.04887,0.681137,0.295667,-0.068971,0.686214,0.225674,-0.080178,0.703126,0.518991,-0.038836,0.743711,0.439984,-0.058441,0.76822,0.384759,-0.065665,0.788465,0.329296,-0.069974
OK,0.607109,0.720176,0.0,0.540544,0.661044,-0.021858,0.491591,0.547156,-0.030871,0.452043,0.458869,-0.041783,0.415439,0.409804,-0.048563,0.557512,0.462735,0.007401,0.55141,0.397378,-0.037575,0.55706,0.463245,-0.073163,0.565634,0.530288,-0.089111,0.606661,0.447102,0.000298,0.610628,0.337667,-0.022736,0.608931,0.261681,-0.044487,0.60778,0.18347,-0.059956,0.654962,0.461965,-0.016383,0.671126,0.35064,-0.04477,0.676823,0.278487,-0.064757,0.680637,0.209232,-0.0759,0.700608,0.498599,-0.035225,0.739235,0.420242,-0.054075,0.762341,0.36526,-0.06105,0.781203,0.310238,-0.065126
OK,0.61913,0.656787,0.0,0.544795,0.600164,-0.023835,0.48878,0.486331,-0.034538,0.444841,0.397707,-0.047789,0.404372,0.352845,-0.056148,0.553477,0.395484,0.01191,0.54706,0.32262,-0.035699,0.560775,0.385414,-0.073859,0.574116,0.450019,-0.090264,0.60322,0.376918,0.005199,0.602494,0.266554,-0.018164,0.602272,0.19048,-0.038785,0.6025,0.112432,-0.052322,0.651564,0.387104,-0.012148,0.663571,0.274291,-0.037979,0.668259,0.19981,-0.053513,0.671329,0.129307,-0.061262,0.698866,0.418543,-0.032571,0.729153,0.337149,-0.045218,0.74618,0.282313,-0.046498,0.76027,0.227454,-0.046375
OK,0.618149,0.651894,0.0,0.547465,0.598478,-0.027381,0.489358,0.486876,-0.038909,0.445099,0.39641,-0.051847,0.407587,0.345139,-0.060116,0.551766,0.399279,0.004582,0.548143,0.322322,-0.040787,0.562342,0.378732,-0.076062,0.577479,0.439011,-0.091659,0.600051,0.379329,-0.000587,0.600466,0.263683,-0.022467,0.599892,0.185975,-0.042669,0.599932,0.109634,-0.057038,0.648066,0.388528,-0.016144,0.660674,0.273791,-0.042091,0.665066,0.201137,-0.059719,0.667265,0.131488,-0.069764,0.69597,0.418058,-0.034862,0.729935,0.336955,-0.051499,0.749427,0.280706,-0.056715,0.764948,0.223954,-0.059702
OK,0.622116,0.65486,0.0,0.549053,0.603031,-0.02552,0.488093,0.49029,-0.035445,0.442168,0.400812,-0.047257,0.404103,0.35255,-0.054401,0.54621,0.400762,0.010255,0.544693,0.32687,-0.035336,0.562549,0.382284,-0.071865,0.579583,0.444304,-0.087754,0.593489,0.38083,0.004376,0.593828,0.264197,-0.016319,0.592479,0.187599,-0.035851,0.590961,0.114131,-0.04927,0.641197,0.388945,-0.012216,0.652045,0.272192,-0.036191,0.655809,0.197439,-0.052347,0.657488,0.127153,-0.061205,0.689521,0.416701,-0.032106,0.719381,0.332196,-0.046472,0.736562,0.275978,-0.049806,0.750093,0.220337,-0.051259
OK,0.618932,0.662918,0.0,0.547172,0.613839,-0.027782,0.486048,0.503134,-0.038806,0.439726,0.413941,-0.05147,0.400019,0.365547,-0.05945,0.541935,0.408862,0.008836,0.539555,0.33321,-0.038544,0.558221,0.389896,-0.076983,0.576424,0.452051,-0.09425,0.589028,0.387808,0.002935,0.587323,0.269725,-0.019317,0.585854,0.191637,-0.041049,0.584963,0.116858,-0.05622,0.637189,0.395503,-0.013939,0.647062,0.280074,-0.039981,0.649572,0.204744,-0.057306,0.649836,0.132707,-0.06694,0.686228,0.423378,-0.034233,0.715059,0.337438,-0.049421,0.731731,0.280451,-0.052237,0.744398,0.223245,-0.053572
OK,0.627191,0.703013,-0.0,0.558089,0.643721,-0.023293,0.504498,0.524573,-0.032155,0.462646,0.43457,-0.043609,0.423727,0.383723,-0.051881,0.572268,0.436932,0.008179,0.561198,0.364358,-0.039654,0.569067,0.426645,-0.079048,0.578471,0.490155,-0.097156,0.623462,0.415842,-0.001056,0.622871,0.296996,-0.021973,0.619395,0.220848,-0.045528,0.61683,0.148415,-0.062564,0.674311,0.429078,-0.02038,0.687374,0.309656,-0.048492,0.693203,0.234086,-0.070508,0.695942,0.162736,-0.083306,0.723201,0.467399,-0.041999,0.757479,0.383989,-0.061599,0.780104,0.327036,-0.067654,0.798236,0.271055,-0.070885
OK,0.630015,0.704564,-0.0,0.563433,0.640944,-0.022604,0.51333,0.523308,-0.033059,0.474179,0.432439,-0.046081,0.436806,0.379164,-0.055653,0.582933,0.435658,0.007309,0.577444,0.365501,-0.039849,0.581155,0.429328,-0.078361,0.58806,0.493837,-0.096348,0.633475,0.420925,-0.001066,0.637246,0.305912,-0.024179,0.636214,0.227895,-0.047806,0.63559,0.150317,-0.064841,0.684333,0.437281,-0.019258,0.700004,0.321949,-0.047531,0.704605,0.246461,-0.067976,0.706296,0.172343,-0.079678,0.733484,0.476777,-0.039733,0.771302,0.39311,-0.056148,0.793488,0.336544,-0.060357,0.810417,0.279011,-0.062933
OK,0.635039,0.707372,0.0,0.567414,0.643923,-0.022362,0.517814,0.522423,-0.031467,0.47971,0.4291,-0.04292,0.442989,0.375992,-0.050365,0.589861,0.436453,0.008815,0.585941,0.367456,-0.036781,0.589581,0.434682,-0.073318,0.595949,0.50295,-0.089945,0.640438,0.424388,0.000542,0.646069,0.310288,-0.02264,0.645865,0.23158,-0.045736,0.646668,0.152151,-0.06203,0.690306,0.442673,-0.017607,0.707671,0.329023,-0.046613,0.714213,0.25274,-0.067636,0.718975,0.177883,-0.079426,0.738207,0.482444,-0.037941,0.778268,0.400164,-0.055228,0.802643,0.34515,-0.060386,0.822749,0.288549,-0.063505
OK,0.641194,0.711783,0.0,0.573164,0.652127,-0.024792,0.523067,0.52906,-0.034412,0.483632,0.434361,-0.045734,0.446603,0.382565,-0.052311,0.592559,0.442821,0.007189,0.589375,0.371199,-0.039547,0.596347,0.437875,-0.076152,0.605144,0.505413,-0.092481,0.642552,0.429258,0.000617,0.647728,0.315895,-0.023379,0.649152,0.236824,-0.045675,0.650967,0.154683,-0.061141,0.69178,0.446053,-0.016263,0.710587,0.332154,-0.045431,0.718644,0.25739,-0.065251,0.7246,0.182612,-0.075977,0.739322,0.484345,-0.035732,0.780605,0.403998,-0.053595,0.805445,0.349265,-0.059295,0.826358,0.291571,-0.062554
OK,0.642038,0.733539,0.0,0.577159,0.679289,-0.02776,0.527014,0.562476,-0.041548,0.483537,0.469283,-0.057351,0.445307,0.416844,-0.068461,0.588195,0.470007,0.005731,0.585573,0.400599,-0.046597,0.591968,0.467963,-0.088655,0.599593,0.534637,-0.107692,0.637281,0.453608,-0.000778,0.644394,0.3414,-0.026731,0.64785,0.261668,-0.049208,0.65177,0.179529,-0.064706,0.686203,0.467861,-0.018627,0.708689,0.354328,-0.048198,0.716951,0.280763,-0.066228,0.722165,0.207789,-0.075511,0.732492,0.504739,-0.039786,0.772599,0.423342,-0.057098,0.796644,0.369081,-0.06121,0.815891,0.31337,-0.063135
OK,0.638782,0.733815,0.0,0.57162,0.678372,-0.027069,0.520934,0.559082,-0.038711,0.479788,0.465645,-0.051784,0.442201,0.415381,-0.060757,0.584477,0.472686,0.004171,0.58351,0.407133,-0.04506,0.590568,0.470441,-0.084878,0.59913,0.534704,-0.10352,0.632777,0.456755,-0.001833,0.639227,0.346877,-0.026194,0.64233,0.269333,-0.048895,0.646545,0.190051,-0.065309,0.680857,0.471144,-0.018439,0.701733,0.359023,-0.047356,0.709796,0.285654,-0.06689,0.715554,0.212945,-0.078071,0.727627,0.506603,-0.038055,0.768348,0.4262,-0.057423,0.791872,0.370698,-0.063985,0.810947,0.312721,-0.067967
OK,0.632329,0.733963,0.0,0.565406,0.67786,-0.025096,0.515317,0.559318,-0.035401,0.474971,0.467586,-0.047357,0.438163,0.419364,-0.055382,0.580268,0.474723,0.005474,0.578762,0.410594,-0.042485,0.5856,0.472739,-0.081476,0.593785,0.535816,-0.09975,0.628378,0.459558,-0.001189,0.634453,0.350674,-0.025101,0.636758,0.273754,-0.047755,0.640171,0.19537,-0.064103,0.676356,0.474233,-0.018113,0.696349,0.363826,-0.046686,0.703385,0.291307,-0.066365,0.708166,0.219489,-0.07761,0.722777,0.509627,-0.037802,0.762418,0.429097,-0.057007,0.785068,0.374013,-0.063445,0.803279,0.316872,-0.067321
OK,0.628595,0.734841,0.0,0.560588,0.67933,-0.024334,0.508555,0.561858,-0.033879,0.468291,0.469427,-0.045129,0.431396,0.422959,-0.05255,0.573478,0.478999,0.005913,0.571093,0.41187,-0.040416,0.578543,0.471791,-0.077841,0.586668,0.534502,-0.095275,0.622409,0.463502,-0.000776,0.629133,0.352978,-0.023896,0.629914,0.276759,-0.046054,0.630683,0.199151,-0.062079,0.670554,0.477237,-0.017507,0.689719,0.364922,-0.045499,0.695499,0.292426,-0.06542,0.698757,0.221113,-0.076955,0.716466,0.511814,-0.036903,0.755468,0.432807,-0.056178,0.777044,0.377462,-0.063487,0.794176,0.320381,-0.068037
OK,0.621594,0.736838,0.0,0.554105,0.68006,-0.023981,0.502364,0.563253,-0.03312,0.461726,0.472564,-0.044191,0.424704,0.426859,-0.051317,0.567615,0.480625,0.006974,0.564019,0.412144,-0.038607,0.571898,0.473022,-0.075309,0.580614,0.535697,-0.092196,0.615554,0.46478,0.000341,0.622133,0.355215,-0.02239,0.622431,0.279944,-0.044172,0.622474,0.202845,-0.059801,0.662838,0.477529,-0.016322,0.68067,0.366177,-0.043857,0.685781,0.294447,-0.063319,0.688685,0.224076,-0.074413,0.708358,0.511,-0.035701,0.746636,0.431643,-0.054104,0.768208,0.376602,-0.06085,0.785351,0.320532,-0.064924
OK,0.59773,0.741524,0.0,0.530688,0.689764,-0.026297,0.477841,0.576636,-0.036412,0.435211,0.489661,-0.047995,0.397329,0.442308,-0.056007,0.53762,0.491824,0.005799,0.531954,0.418355,-0.039965,0.53714,0.475874,-0.077526,0.544268,0.536843,-0.095201,0.586007,0.472132,0.000676,0.585534,0.363325,-0.022385,0.584267,0.290401,-0.045559,0.58481,0.215943,-0.062366,0.633906,0.482658,-0.014726,0.646474,0.373715,-0.04309,0.650303,0.303099,-0.064453,0.651924,0.233344,-0.076785,0.679715,0.513186,-0.032893,0.712529,0.436182,-0.052462,0.731902,0.383022,-0.060611,0.745954,0.326271,-0.06579
OK,0.59335,0.7408,0.0,0.524184,0.687034,-0.023433,0.471439,0.575205,-0.032835,0.42935,0.487714,-0.044159,0.392642,0.440554,-0.051421,0.533178,0.490496,0.007792,0.52857,0.421674,-0.037725,0.536401,0.481612,-0.074429,0.545622,0.545042,-0.091051,0.57965,0.472526,0.00149,0.582025,0.363166,-0.020313,0.580062,0.289785,-0.040946,0.578087,0.216273,-0.055594,0.626618,0.483102,-0.014831,0.641113,0.373149,-0.040217,0.644397,0.301471,-0.057937,0.645081,0.231782,-0.068076,0.672344,0.514214,-0.033981,0.70691,0.434987,-0.050349,0.725208,0.379684,-0.055577,0.738935,0.323465,-0.058579
OK,0.590807,0.740776,0.0,0.521331,0.686454,-0.023313,0.468456,0.574154,-0.032259,0.425269,0.488514,-0.043085,0.388914,0.441634,-0.049718,0.530408,0.488994,0.00856,0.525194,0.420969,-0.03702,0.533575,0.48121,-0.073804,0.543837,0.54486,-0.090335,0.576542,0.471276,0.002719,0.577408,0.363553,-0.018327,0.575089,0.290115,-0.038053,0.572612,0.217279,-0.052074,0.623558,0.481939,-0.013336,0.637554,0.372969,-0.037605,0.640506,0.3014,-0.054488,0.640704,0.232586,-0.064168,0.669357,0.513232,-0.032324,0.703883,0.434638,-0.048147,0.722179,0.37904,-0.053242,0.73591,0.322488,-0.056122
OK,0.58951,0.739604,0.0,0.520886,0.686476,-0.025306,0.467817,0.576171,-0.03565,0.424931,0.4901,-0.047404,0.388072,0.441818,-0.054983,0.529264,0.490059,0.00514,0.523168,0.420372,-0.041101,0.532536,0.480851,-0.078012,0.543702,0.543788,-0.094619,0.576032,0.471727,9.6e-05,0.576407,0.362981,-0.021689,0.574348,0.289778,-0.041838,0.571522,0.217618,-0.056196,0.623105,0.482079,-0.015153,0.636158,0.373055,-0.040457,0.638377,0.301127,-0.057996,0.637608,0.231871,-0.068042,0.668578,0.513014,-0.033333,0.703365,0.434268,-0.049688,0.721807,0.378726,-0.055015,0.735523,0.322081,-0.058103
OK,0.589138,0.74002,0.0,0.521837,0.687129,-0.025339,0.468871,0.57476,-0.035508,0.425755,0.488643,-0.047049,0.388662,0.440249,-0.054402,0.529587,0.488661,0.004915,0.523377,0.42026,-0.041776,0.533349,0.48214,-0.079062,0.544891,0.54599,-0.09575,0.57629,0.470985,-0.000154,0.576463,0.362811,-0.0219,0.574824,0.28942,-0.042241,0.57268,0.217574,-0.056753,0.623329,0.482341,-0.015424,0.636302,0.373928,-0.040646,0.638943,0.301947,-0.058343,0.638678,0.232863,-0.068481,0.668905,0.513782,-0.033601,0.70312,0.434247,-0.049674,0.721718,0.378774,-0.054714,0.73573,0.322424,-0.057618
OK,0.6068,0.742902,0.0,0.537907,0.683356,-0.024483,0.482389,0.573555,-0.034761,0.43861,0.48789,-0.046718,0.404183,0.436393,-0.054509,0.544893,0.490479,0.005426,0.53998,0.419202,-0.040786,0.547533,0.480042,-0.077764,0.558158,0.543088,-0.094482,0.593658,0.474656,2e-06,0.595352,0.366384,-0.022259,0.593982,0.291726,-0.043526,0.59211,0.217206,-0.058631,0.641634,0.487285,-0.015277,0.652482,0.378262,-0.04066,0.657025,0.304676,-0.058049,0.659269,0.233535,-0.067506,0.68749,0.518998,-0.033283,0.717613,0.437412,-0.048167,0.734862,0.380824,-0.051805,0.748311,0.325107,-0.053508
OK,0.610862,0.739763,0.0,0.54082,0.682416,-0.024893,0.486003,0.571318,-0.034406,0.443556,0.48263,-0.045415,0.408834,0.429727,-0.05203,0.551256,0.488109,0.005999,0.547411,0.417175,-0.038968,0.554998,0.478898,-0.074658,0.564909,0.540801,-0.090767,0.599957,0.472524,0.000698,0.601112,0.364004,-0.020774,0.601218,0.290408,-0.041182,0.60145,0.215867,-0.055984,0.647585,0.485618,-0.014699,0.66016,0.377258,-0.04036,0.664171,0.305527,-0.05849,0.665463,0.235299,-0.068738,0.693265,0.517256,-0.03283,0.725839,0.43652,-0.049577,0.744023,0.380474,-0.05518,0.75831,0.323905,-0.058377
OK,0.619076,0.741379,0.0,0.549527,0.68589,-0.025128,0.493855,0.571607,-0.034612,0.451345,0.481791,-0.045328,0.416362,0.428994,-0.051571,0.558161,0.488121,0.004243,0.555079,0.415946,-0.039638,0.562336,0.477731,-0.07423,0.572095,0.539242,-0.089942,0.606495,0.472458,-0.000991,0.608949,0.363938,-0.022122,0.609272,0.28992,-0.042074,0.60981,0.214478,-0.056644,0.653838,0.485868,-0.01609,0.667158,0.376574,-0.04125,0.671501,0.304893,-0.058821,0.673283,0.23399,-0.068923,0.699789,0.517802,-0.033916,0.732415,0.43657,-0.049876,0.750655,0.380761,-0.054847,0.765128,0.323895,-0.057832
OK,0.623492,0.743177,0.0,0.553216,0.684292,-0.024517,0.49946,0.57021,-0.033282,0.458007,0.480276,-0.043529,0.422986,0.427524,-0.049403,0.564678,0.488819,0.007369,0.563708,0.415812,-0.035533,0.572208,0.475103,-0.069832,0.58226,0.535468,-0.085376,0.613713,0.473251,0.002096,0.616972,0.364929,-0.018214,0.61689,0.290623,-0.03857,0.616985,0.215963,-0.053513,0.661308,0.486837,-0.013096,0.674942,0.376594,-0.037865,0.679957,0.304541,-0.056035,0.682473,0.234573,-0.066539,0.707248,0.518866,-0.030919,0.74028,0.436993,-0.046854,0.758675,0.380689,-0.052155,0.773095,0.324065,-0.055343
OK,0.628778,0.743478,0.0,0.559036,0.683884,-0.023312,0.505597,0.568443,-0.03153,0.464624,0.478346,-0.04145,0.430964,0.426542,-0.047278,0.571491,0.488133,0.007687,0.568954,0.419402,-0.035811,0.576777,0.478889,-0.070689,0.587228,0.539527,-0.086568,0.62047,0.473104,0.001628,0.624876,0.364169,-0.018771,0.625781,0.288783,-0.038972,0.627039,0.213517,-0.053871,0.668177,0.487377,-0.014326,0.683362,0.376142,-0.039248,0.687876,0.30397,-0.057614,0.69007,0.234097,-0.068406,0.713977,0.520676,-0.032849,0.749264,0.439073,-0.049357,0.76885,0.382425,-0.055206,0.784523,0.325414,-0.058866
OK,0.657302,0.746482,0.0,0.587121,0.68498,-0.024699,0.538013,0.565576,-0.033944,0.497518,0.473128,-0.04519,0.463943,0.423938,-0.052419,0.598473,0.488174,0.010233,0.596439,0.420582,-0.03762,0.605548,0.480393,-0.077502,0.616375,0.540869,-0.096075,0.648189,0.474711,0.003984,0.653098,0.367428,-0.018674,0.657738,0.289382,-0.041421,0.662469,0.210882,-0.057612,0.696549,0.490118,-0.012866,0.713651,0.380178,-0.039063,0.722443,0.306286,-0.057873,0.728404,0.235278,-0.068458,0.742599,0.5242,-0.032749,0.776983,0.444939,-0.049282,0.797539,0.389201,-0.054524,0.813672,0.332875,-0.057492
OK,0.656724,0.74273,0.0,0.589166,0.68277,-0.023529,0.539351,0.563025,-0.031934,0.499611,0.471824,-0.041786,0.464171,0.424496,-0.04749,0.60513,0.484585,0.007531,0.607171,0.41895,-0.037453,0.617032,0.481184,-0.073427,0.626933,0.54324,-0.089764,0.653396,0.47191,0.001455,0.659559,0.365734,-0.019865,0.661398,0.292153,-0.040389,0.663302,0.219271,-0.055268,0.700222,0.488411,-0.014628,0.719814,0.378932,-0.039968,0.727149,0.307286,-0.057773,0.731641,0.236626,-0.068178,0.744662,0.523134,-0.033319,0.781184,0.444433,-0.050232,0.801322,0.389819,-0.055742,0.817423,0.332787,-0.059127
OK,0.661396,0.746071,0.0,0.591993,0.684766,-0.024496,0.542764,0.563499,-0.032712,0.504941,0.471649,-0.042579,0.471259,0.422029,-0.048033,0.609415,0.485526,0.010029,0.611859,0.420137,-0.036186,0.62263,0.484093,-0.073369,0.633805,0.547675,-0.090116,0.658396,0.473371,0.0042,0.664666,0.367751,-0.017359,0.66773,0.293455,-0.038494,0.670954,0.218404,-0.053611,0.705532,0.489924,-0.012168,0.725499,0.380846,-0.037563,0.734353,0.308291,-0.0556,0.740456,0.236743,-0.065886,0.750324,0.52433,-0.031445,0.78689,0.445001,-0.047637,0.807154,0.390779,-0.052741,0.823526,0.334478,-0.055685
OK,0.663113,0.744188,0.0,0.595658,0.681034,-0.023782,0.546582,0.563625,-0.032586,0.508246,0.472763,-0.043082,0.4766,0.421135,-0.049192,0.613133,0.485067,0.009669,0.616304,0.420734,-0.036626,0.626751,0.483881,-0.073492,0.637471,0.547394,-0.089952,0.661973,0.473695,0.003535,0.669672,0.366458,-0.018289,0.673913,0.292133,-0.038884,0.678057,0.218354,-0.053518,0.709123,0.490586,-0.013026,0.730018,0.380695,-0.038437,0.739566,0.307869,-0.056007,0.746213,0.236543,-0.066024,0.753985,0.525717,-0.032407,0.791414,0.447934,-0.048829,0.812213,0.393427,-0.053961,0.829289,0.336873,-0.056893
OK,0.667885,0.750713,0.0,0.600337,0.68622,-0.026135,0.553412,0.566144,-0.03564,0.517229,0.472899,-0.04673,0.48715,0.419496,-0.053367,0.622696,0.486467,0.009849,0.624633,0.422841,-0.038625,0.631566,0.48968,-0.077916,0.639691,0.556125,-0.095418,0.674074,0.476391,0.004672,0.682666,0.370903,-0.017054,0.687663,0.296705,-0.037982,0.692757,0.222341,-0.052724,0.722154,0.495133,-0.011536,0.744434,0.385085,-0.037036,0.755354,0.311625,-0.053924,0.763576,0.239785,-0.063097,0.766393,0.53329,-0.03089,0.804018,0.454962,-0.04712,0.825653,0.400341,-0.051236,0.843411,0.343855,-0.053038
OK,0.663458,0.750888,0.0,0.598345,0.681998,-0.025734,0.554128,0.562034,-0.035321,0.519393,0.469062,-0.046145,0.488491,0.414458,-0.052706,0.626932,0.485374,0.007066,0.629834,0.418975,-0.037902,0.632968,0.484075,-0.07428,0.638259,0.548139,-0.091098,0.677724,0.477399,0.001989,0.687608,0.371466,-0.020147,0.692766,0.298437,-0.042006,0.698669,0.225135,-0.058027,0.725049,0.497978,-0.01326,0.74922,0.388268,-0.039815,0.760079,0.314729,-0.058787,0.768801,0.241925,-0.06993,0.768489,0.536812,-0.031192,0.809238,0.459702,-0.048849,0.833608,0.404947,-0.054749,0.854347,0.347418,-0.058359
OK,0.660907,0.750878,0.0,0.593375,0.685232,-0.024198,0.551467,0.55881,-0.032123,0.519724,0.463228,-0.041439,0.487709,0.413463,-0.046662,0.625917,0.483943,0.007294,0.628746,0.418689,-0.038141,0.628735,0.484911,-0.074563,0.630655,0.549359,-0.091135,0.67611,0.476395,0.001377,0.687921,0.368743,-0.020447,0.694635,0.294481,-0.040996,0.701666,0.219211,-0.05574,0.723551,0.497949,-0.01481,0.747363,0.389405,-0.041408,0.759429,0.316421,-0.060807,0.768854,0.24451,-0.072071,0.767874,0.538038,-0.033664,0.808944,0.461632,-0.052405,0.834219,0.407492,-0.059854,0.855663,0.350787,-0.064452
OK,0.658599,0.750974,0.0,0.591805,0.685242,-0.024291,0.549898,0.559382,-0.032504,0.518164,0.463924,-0.042103,0.48754,0.413202,-0.047646,0.623201,0.482339,0.006464,0.626222,0.4174,-0.040825,0.628146,0.484012,-0.078652,0.631197,0.550155,-0.095678,0.673621,0.474947,0.000373,0.686126,0.366716,-0.022806,0.692808,0.291861,-0.044193,0.699374,0.215949,-0.059143,0.721294,0.496682,-0.01601,0.746976,0.387514,-0.043714,0.759321,0.314315,-0.063483,0.768844,0.242331,-0.074594,0.765372,0.537611,-0.035044,0.808096,0.461153,-0.054419,0.834058,0.407511,-0.06183,0.856231,0.351579,-0.066049
OK,0.652468,0.751706,0.0,0.587876,0.684635,-0.022532,0.547687,0.557471,-0.030384,0.515019,0.461826,-0.04026,0.482703,0.411089,-0.046292,0.619866,0.482004,0.009085,0.621697,0.415676,-0.036833,0.622037,0.479637,-0.074093,0.623983,0.545045,-0.091139,0.669152,0.474574,0.002039,0.680629,0.366635,-0.020116,0.686501,0.291199,-0.041577,0.693073,0.21453,-0.056927,0.716745,0.496527,-0.015192,0.74288,0.386861,-0.042371,0.75462,0.313802,-0.062587,0.763938,0.242366,-0.07431,0.760937,0.537974,-0.034922,0.80511,0.461202,-0.054205,0.832078,0.407124,-0.062094,0.854958,0.351037,-0.06691
OK,0.634222,0.753408,0.0,0.569238,0.686277,-0.023491,0.527868,0.561397,-0.032947,0.491373,0.468091,-0.044634,0.456595,0.416671,-0.052733,0.598561,0.486758,0.008907,0.599137,0.416486,-0.036049,0.595407,0.475485,-0.073579,0.59398,0.538002,-0.091529,0.647526,0.475945,0.001879,0.654876,0.369163,-0.020795,0.658423,0.293632,-0.043997,0.664377,0.215987,-0.0609,0.695439,0.496039,-0.015222,0.71754,0.384396,-0.043124,0.727656,0.311804,-0.064189,0.735521,0.239987,-0.076521,0.739887,0.53651,-0.034838,0.781119,0.461498,-0.054751,0.807274,0.406983,-0.062982,0.829118,0.349723,-0.068178
OK,0.622824,0.749569,0.0,0.558157,0.68277,-0.022944,0.517315,0.557734,-0.031273,0.483421,0.463247,-0.041667,0.449986,0.412259,-0.048191,0.587419,0.483444,0.008026,0.588857,0.414942,-0.036576,0.588512,0.477577,-0.07224,0.589709,0.541283,-0.088317,0.637152,0.473217,0.001015,0.649738,0.36442,-0.021151,0.652898,0.286973,-0.042706,0.656107,0.207169,-0.05806,0.684847,0.492876,-0.015925,0.708326,0.382379,-0.043092,0.717385,0.309824,-0.063405,0.723996,0.239222,-0.075046,0.728621,0.532615,-0.035347,0.772045,0.456738,-0.054173,0.798253,0.402225,-0.061784,0.819706,0.347313,-0.066318
OK,0.613401,0.750977,0.0,0.549734,0.68445,-0.020169,0.507223,0.557191,-0.026545,0.472567,0.46272,-0.035354,0.438528,0.414,-0.040437,0.577983,0.482559,0.011096,0.578263,0.415299,-0.031584,0.577609,0.476624,-0.066495,0.578234,0.540222,-0.082334,0.627695,0.471943,0.003293,0.638959,0.361984,-0.017417,0.642501,0.283581,-0.038543,0.646413,0.204215,-0.053747,0.675934,0.491589,-0.014058,0.697656,0.381063,-0.039716,0.705874,0.307903,-0.059757,0.711998,0.237102,-0.071456,0.72032,0.531661,-0.033703,0.762606,0.455453,-0.051146,0.7884,0.401212,-0.058248,0.810113,0.346655,-0.06271
OK,0.606312,0.747755,0.0,0.541986,0.682279,-0.021801,0.4978,0.559006,-0.029983,0.462287,0.465514,-0.040348,0.428221,0.41449,-0.046983,0.569181,0.481119,0.008164,0.567585,0.413294,-0.035894,0.56722,0.475094,-0.071525,0.568916,0.538711,-0.087797,0.618589,0.470455,0.000978,0.629004,0.360707,-0.021264,0.631688,0.282887,-0.042835,0.634889,0.203426,-0.058248,0.666351,0.490226,-0.015833,0.687448,0.379023,-0.043014,0.695178,0.305196,-0.063238,0.70139,0.233414,-0.074799,0.711105,0.530304,-0.035002,0.753319,0.452984,-0.05337,0.778558,0.397894,-0.060768,0.800023,0.342132,-0.065291
OK,0.574194,0.750507,0.0,0.508223,0.681998,-0.021146,0.462385,0.556514,-0.02884,0.4273,0.464403,-0.038892,0.391968,0.413296,-0.045651,0.531913,0.480692,0.009308,0.524913,0.412293,-0.03738,0.525932,0.477074,-0.075443,0.529846,0.5434,-0.09296,0.583063,0.469229,0.000719,0.586473,0.358516,-0.024626,0.585903,0.279071,-0.050262,0.587162,0.198716,-0.068488,0.632997,0.488491,-0.017594,0.647104,0.378126,-0.048549,0.653122,0.300373,-0.072301,0.657768,0.225996,-0.085838,0.679326,0.527219,-0.037864,0.71777,0.448855,-0.057866,0.741982,0.39269,-0.06605,0.760953,0.334745,-0.071341
OK,0.567633,0.749199,-0.0,0.501293,0.682074,-0.019473,0.454839,0.55638,-0.025797,0.419757,0.46412,-0.034426,0.385491,0.413241,-0.039703,0.527541,0.478617,0.008186,0.52385,0.411553,-0.035549,0.523297,0.475826,-0.070584,0.524321,0.541778,-0.086381,0.577498,0.468079,-0.000421,0.584197,0.355173,-0.023349,0.581817,0.275516,-0.045738,0.57972,0.19513,-0.061451,0.62624,0.488032,-0.018215,0.643736,0.373807,-0.046288,0.648656,0.2959,-0.067578,0.651962,0.220738,-0.079782,0.671722,0.527995,-0.03794,0.712114,0.446912,-0.05686,0.735799,0.389488,-0.064211,0.755343,0.331595,-0.06872
OK,0.563334,0.749814,-0.0,0.496802,0.684127,-0.019452,0.449268,0.557751,-0.025585,0.412967,0.465352,-0.033953,0.378995,0.413638,-0.038907,0.521884,0.478353,0.008484,0.516989,0.411463,-0.034927,0.517346,0.475386,-0.069856,0.519684,0.541234,-0.085701,0.571941,0.46724,-3.8e-05,0.577614,0.353357,-0.022634,0.57517,0.274005,-0.044683,0.573295,0.193899,-0.060123,0.621052,0.487326,-0.017754,0.638403,0.372003,-0.045239,0.643011,0.294139,-0.065954,0.646244,0.218493,-0.077835,0.667129,0.528115,-0.037456,0.706956,0.446356,-0.055434,0.729913,0.389139,-0.062106,0.749003,0.330877,-0.066271
